Jogo,Ganhador,Historico
0,0,11600146748890415104
0,0,13978048451653664768
0,0,11888659699530465280
0,0,13690101749501919232
0,0,11312341883738652672
0,0,11096169651380682752
0,0,9294730075310391296
0,0,9078557297491574784
0,0,6988887072539148288
0,0,5043332033531871232
0,0,3241892182583803904
0,0,3025719400470022144
0,0,936049173370113024
0,0,2737489024318311432
0,0,2377201054128672264
0,0,4178640905076870920
0,0,2088970677976977160
0,0,143415638952923016
0,0,359588421066706825
0,0,719876391256346507
1,0,5259078464861896704
1,0,7060518315810357248
1,0,9006073354851188736
1,0,11383973960250294272
1,0,13329529549030162432
1,0,11095814502598574080
1,0,12753139440348823552
1,0,12536984250421084160
1,0,12176705076324466688
2,0,5259078464861896704
2,0,3025293049686392832
2,0,4970848088710448128
2,0,7060518315810489344
2,0,8717842978699609088
2,0,10519282830721549312
2,0,12753068314616792064
2,0,13113373876992476160
2,0,13329581843478348800
2,0,11672327549350183936
2,0,11312040678672172032
2,0,13689941831679607808
2,0,13906255351281746944
2,0,11960981787234403328
2,0,9871313759157748736
2,0,7637528361161851904
2,0,7853701143342744576
2,0,9655140994425160704
2,0,9294853032825455616
2,0,11096292888068621312
2,0,10736005192756888576
2,0,12537445181144040448
2,0,10159553373985440768
2,0,12249223635445089280
3,0,5259078464861896704
3,0,7060518315810357248
3,0,4970848088727224320
3,0,7348748691978977280
3,0,7564921474126315520
3,0,9942822077445046272
3,0,11600146757497257984
3,0,11960435827198525440
3,0,13905993065245835264
3,0,13690101758108762112
3,0,11312341892345495552
3,0,13113782293049507840
3,0,12753529507231956992
3,0,10807992060393947136
3,0,9006552346884702208
3,0,6772766933856419840
3,0,8430091596737150976
3,0,8213918815160238080
3,0,6412478964480475136
3,0,8790379567736291328
3,0,11024164983985799168
3,0,13402065862115328000
4,0,5259078464861896704
4,0,5042905682748375040
4,0,6988460721772560384
4,0,8789900572737536000
4,0,9006073355925061632
4,0,9366361328262184960
4,0,11023685995429494784
4,0,10807513488193617920
4,0,8429613022380949504
4,0,10519283250017730560
4,0,8141382715485585408
4,0,10231052942853931008
4,0,12176608016237723648
5,0,5259078464861896704
5,0,5042905682748375040
5,0,2953235455648595968
5,0,719450040472830976
5,0,359162070283191300
5,0,2737062673534813190
5,0,4394387336407156230
5,0,6195827187355387398
5,0,6411999969471268358
5,0,8213439820423661062
5,0,8429612602805880326
5,0,10231052454290949638
5,0,10447225270764471814
5,0,12248665190432146950
6,0,5259078464861896704
6,0,7060518315810357248
6,0,9294303731002900480
6,0,11383973962397777920
6,0,13617759927329357824
6,0,11672345625793658880
6,0,13329671388177629184
6,0,13113568974808023040
6,0,12753316188990472192
6,0,10807778742152462336
6,0,9006339028643217408
6,0,11096009257890611200
6,0,8718108929516896256
6,0,6484323515414872064
6,0,6700496297532850176
6,0,8501936148489437184
6,0,8141648178836668416
6,0,10231318406205014016
6,0,10447491222678536192
6,0,12248931142346211328
7,0,5259078464861896704
7,0,3025293049686392832
7,0,3241465831800177664
7,0,5042905682748378112
7,0,4682617712558869504
7,0,2448832297383169024
7,0,2665005079496953088
7,0,4466444930445152000
7,0,2088544327193562880
7,0,4178214554293473152
7,0,6411999969469255552
7,0,8213439820421648256
7,0,6123769593590173568
7,0,8501670196843892608
7,0,6700230346432565120
7,0,8789900573540863872
7,0,10735455613638659968
7,0,10519282968963829632
7,0,12753068452859072384
7,0,12536913262931332992
7,0,12176634088834715520
8,0,5259078464861896704
8,0,7060518315810357248
8,0,4970848088727224320
8,0,7348748691978977280
8,0,9294303731036585984
8,0,11383973962431463424
8,0,9006073908935655424
8,0,8789901128969355264
8,0,11023686545218863104
8,0,10807514037982986240
8,0,13041299590597705728
8,0,12825161992856010752
8,0,10447278981790433280
8,0,12248718901458108416
9,1,5259078464861896704
9,1,5042905682748375040
9,1,4682617712558866432
9,1,6484057563507130368
9,1,8717842978687090688
9,1,10519282830709030912
9,1,12753068314604273664
9,1,12536913124676534272
9,1,10735482069821358080
9,1,11095770177449951232
9,1,13329555867503624192
9,1,11672301573375459328
9,1,13906088088062853120
9,1,13690196780925779968
9,1,11888897667465936896
9,1,9943344827465138176
9,1,7565444241393385472
9,1,9655114468560404480
9,1,9294826506960699392
9,1,11384496738355576832
9,1,13041821950983733248
10,0,5259078464861896704
10,0,5042905682748375040
10,0,3241465831800307712
10,0,1007680416624543744
10,0,1223853198738327560
10,0,3025293049686525976
10,0,647392446434905112
10,0,431219664321121308
10,0,70931694131481630
10,0,2448832297383103519
10,0,4682617712558869791
10,0,6484057563507133727
10,0,6123769593321688351
10,0,8213439820423695647
10,0,8429612602805914911
10,0,10231052454290984223
10,0,12464837903826488607
10,0,12248673917805727007
11,0,5259078464861896704
11,0,7636979068113780736
11,0,7853151850294673408
11,0,9654591701377089536
11,0,7276691106715402240
11,0,9366361333848866816
11,0,11023686001016176640
11,0,13401586879145705472
11,0,13041369277700243456
11,0,12825231679958548480
11,0,10735579045044682752
11,0,12537019033431834624
11,0,12176739859335217152
12,0,5259078464861896704
12,0,5042905682748375040
12,0,2665005079496884224
12,0,3025293049686524416
12,0,647392446434903552
12,0,2448832297383101956
12,0,359162070283192068
12,0,142989288169408262
12,0,2088544327193462535
12,0,4466444930445084551
12,0,6700230345620883335
12,0,8789900572729182087
12,0,6411999970551302023
12,0,8213439821503694727
12,0,8429612603885913991
12,0,10231052455370983303
12,0,10447225271844505479
12,0,12248665191512180615
13,0,5259078464861896704
13,0,7060518315810357248
13,0,8717842978699476992
13,0,9078130949962858496
13,0,10735455614982684672
13,0,12825125979521548288
13,0,13041316353821376512
13,0,13401639508383105024
13,0,11023809273875660800
13,0,9366484885881225216
13,0,11312039929200246784
13,0,9654715816083718144
13,0,7853275973725454336
13,0,5907720934835617792
13,0,3818050707736756224
13,0,5619490558684962816
13,0,7276815221557829632
13,0,5043029806415618048
13,0,3241589955467550720
13,0,1007804540291786752
13,0,2665129203164129288
13,0,431343787988363784
13,0,71055817798724106
13,0,2160726044898634251
13,0,4394511460074400395
13,0,6195951311022631563
13,0,6412124093138512523
13,0,8213563944090905227
13,0,8429736726473124491
13,0,10231176577958193803
13,0,12176731651341986443
14,0,5259078464861896704
14,0,7348748691962068992
14,0,7564921474109407232
14,0,9654591701276426240
14,0,7853151858918162432
14,0,9942822086152290304
14,0,11888377142356213760
14,0,11672206559265685504
14,0,13329532321649655808
14,0,11384047651369779200
14,0,11023760230935953408
14,0,13113430732913770496
14,0,12753177947096219648
14,0,10807640500258209792
14,0,8429740034445541376
14,0,6772415372110069760
14,0,4970975521170259968
14,0,7060645748270301184
14,0,4682745145035456512
14,0,3025420482163179520
14,0,935750255063270400
14,0,719577472949486600
14,0,2665132511973540876
14,0,4466572362921739788
14,0,2376902135821862412
14,0,2160729353708078860
14,0,4106284392732133260
14,0,6195954619832059788
14,0,6412127401947940748
14,0,8213567252900333452
14,0,10159122292192823180
14,0,12248792553652471692
15,0,5259078464861896704
15,0,3313523425838104576
15,0,3529696207951890432
15,0,5619366435051804672
15,0,5835539217166112768
15,0,7925209444267071488
15,0,7564921474211649536
15,0,9942822077530380288
15,0,11600146757582592000
15,0,9654592818070165504
15,0,11311917489532442624
15,0,9078132624112490496
15,0,10735457289132316672
15,0,13113358029822892032
15,0,11023722987095070720
15,0,12825163112921176064
15,0,10447280101855598592
15,0,12248720021523273728
16,0,5259078464861896704
16,0,7636979068113780736
16,0,9870764483356655616
16,0,11960434727636434944
16,0,11600148956470050816
16,0,9654595016957624320
16,0,7853155174599360512
16,0,5907600135709523968
16,0,3529699532458950656
16,0,3313526750345170944
16,0,1223856523245262848
16,0,1007683741131479056
16,0,2665008404003821592
16,0,431222988828056088
16,0,70935018638416410
16,0,2448835621890038299
16,0,647395770941840155
16,0,3025296374193462047
16,0,4970851413217517343
16,0,7060521640317558559
16,0,8717846303206678303
16,0,10519286155228618527
16,0,8141385620696473375
16,0,6484060958092566303
16,0,4394390730996850463
16,0,6195830581945081631
16,0,8429615997122944799
16,0,10231055848608014111
16,0,12464841298143518495
16,0,12248677312122756895
17,0,5259078464861896704
17,0,7636979068113780736
17,0,7276691097991249920
17,0,5619366435152461824
17,0,3529696208053075968
17,0,3313523425939296256
17,0,2953235455749658624
17,0,4754675306697858048
17,0,4394387336508283904
17,0,2737062673635974144
17,0,4970848088811740672
17,0,7060518315911781888
17,0,6700230345738919424
17,0,9078130948998929920
17,0,9294303733260197376
17,0,11672204340806786560
17,0,9870765589370215936
17,0,11960435833649995264
17,0,13905993071697305088
17,0,13690101764560231936
17,0,11312341898796965376
17,0,13402012675652689408
17,0,11024182441145245184
17,0,8790397300847386112
17,0,10735952340945182208
17,0,12537392329332334080
17,0,10447730898325446144
17,0,12249170817993121280
18,1,5259078464861896704
18,1,3025293049686392832
18,1,3241465831800177664
18,1,5042905682748378112
18,1,7276691097924275200
18,1,7060518315844045824
18,1,8717842978733165568
18,1,9078130949996547072
18,1,9294303734257814528
18,1,11095743589500980224
18,1,10735455894189247488
18,1,12825126258728111104
18,1,13041316633027939328
18,1,11384027154527685632
18,1,13617813119459265536
18,1,11672398817923566592
18,1,13329724580307536896
19,0,5259078464861896704
19,0,7060518315810357248
19,0,6700230345637494784
19,0,5042905682773540864
19,0,3241465831825473536
19,0,3025293049711691776
19,0,4682617712584035328
19,0,4466444930470317056
19,0,4106156960280710144
19,0,6484057563532348416
19,0,8429612602560596992
19,0,10231052454045666304
19,0,12176607527429458944
20,0,5259078464861896704
20,0,3313523425838104576
20,0,935622822586484736
20,0,719450040472700936
20,0,2953235455648466956
20,0,5042905682748378124
20,0,2665005079496887308
20,0,2448832297383104012
20,0,4394387336407158540
20,0,6772287939658813196
20,0,4682617712567291660
20,0,6484057563515555596
20,0,8717842978695515916
20,0,8501670197655473932
20,0,10735455613368110860
20,0,10519282968693280524
20,0,8141382434161135372
20,0,10231052661529480972
20,0,12464838111064985356
20,0,12248674125044223756
21,0,5259078464861896704
21,0,7636979068113780736
21,0,7853151850294673408
21,0,9942822077528801280
21,0,11888377133732724736
21,0,9654593917580214272
21,0,7276693322918526976
21,0,7060520540838297600
21,0,4682619937603452928
21,0,4466447155489734656
21,0,2665007304541569024
21,0,2448834522427785728
21,0,647394671479587584
21,0,431221889365803780
21,0,70933919176164102
21,0,2160604146276074247
21,0,4106159185300128647
21,0,6195829412400055175
21,0,8141384451426206599
21,0,6484059788822299527
21,0,8717845204002259847
21,0,8501672422962217863
21,0,10735457838674854791
21,0,10519285194000024455
21,0,12753070677895267207
21,0,12536915487967527815
21,0,12176636313870910343
22,1,5259078464861896704
22,1,7636979068113780736
22,1,7276691097991249920
22,1,7060518315911020544
22,1,6700230345738158080
22,1,6484057563632762880
22,1,4682617712688758784
22,1,2448832297513058304
22,1,70931694261436672
22,1,431219664451076353
22,1,647392446564860163
22,1,3025293049816482055
22,1,935622822716572935
22,1,2737062673664771343
22,1,4970848088840537871
22,1,3313523425968326415
22,1,1223853198868418319
22,1,1584141169058058015
22,1,1800313951171841855
23,1,5259078464861896704
23,1,7636979068113780736
23,1,5547308841080979456
23,1,7348748692029702144
23,1,4970848088811634688
23,1,6772287939759964160
23,1,4394387336516730880
23,1,2448832297492709376
23,1,4106156960365052160
23,1,6195827187464978688
23,1,8429612602642841856
23,1,10519282830279622912
23,1,10735455681112883456
23,1,12825126045651747072
23,1,13041316419951575296
23,1,13401639574513303808
23,1,11600270092309283072
23,1,11960559162010550528
23,1,9870891133933895936
23,1,7925336112089710848
23,1,5835665885124018432
23,1,3601880469949300992
23,1,1800440619001106688
24,0,5259078464861896704
24,0,7348748691962068992
24,0,4970848088744001536
24,0,6772287939692331008
24,0,8717842978724773888
24,0,7060518316926173184
24,0,9006073355967004672
24,0,10807513209062686720
24,0,12753068385525694464
24,0,12536913195597955072
24,0,10159021388439355392
24,0,12248691649899003904
26,0,5259078464861896704
26,0,5042905682748375040
26,0,7276691097924272128
26,0,9078130948906024960
26,0,9294303733167292416
26,0,7060518322286493696
26,0,6700230352113631232
26,0,4466444936946253824
26,0,2088544333694664704
26,0,142989294670610560
26,0,359162076784394369
26,0,2448832303884304515
26,0,4682617719060070787
26,0,6484057570008334723
26,0,8717842985188295043
26,0,8501670204148253059
26,0,10735455619860889987
26,0,10519282975186059651
26,0,8141382440653914499
26,0,10231052668022260099
26,0,12176607741406052739
27,0,5259078464861896704
27,0,3313523425838104576
27,0,4970848088710449152
27,0,3025293049686525952
27,0,1223853198738328576
27,0,1007680416624544784
27,0,647392446434905112
27,0,2448832297383103516
27,0,2088544327193464092
27,0,4178214554293374364
27,0,6123769593317445020
27,0,8501670196571164060
27,0,8141382226918395292
27,0,10231052454286740892
27,0,10447225270760263068
27,0,12248665190427938204
28,0,5259078464861896704
28,0,7636979068113780736
28,0,5547308841080979456
28,0,7348748692029702144
28,0,9582534107239022592
28,0,11383973966777155584
28,0,13329529555557023744
28,0,13689887894490841088
28,0,11888588781030998016
28,0,13978261207154163712
28,0,11600642078879252480
28,0,9366857763215114240
28,0,6988957164258459648
28,0,8790397015223435264
28,0,6412496413045555200
28,0,4466941374025695232
28,0,2665501523077529600
28,0,1008176860205187584
28,0,647888890015547912
28,0,431716107901764108
28,0,2089040770774106638
28,0,4178710997874016910
28,0,6124266036898087566
28,0,8213936264000094862
28,0,8430109046382314126
28,0,10231548897867383438
28,0,12465334347402887822
28,0,12249170361382126222
29,0,5259078464861896704
29,0,7060518315810357248
29,0,4682617712575512576
29,0,2737062673551523840
29,0,359162070299902464
29,0,2448832297399812610
29,0,647392446451614466
29,0,3025293049703236358
29,0,935622822603327238
29,0,1295910792792966926
29,0,3241465831817021214
29,0,5042905682765221662
29,0,7276691097941118750
29,0,9078130948922871582
29,0,11311916366246121246
29,0,11672204886191574814
29,0,9294305382451580702
29,0,11095745237694746398
29,0,13329530927748419358
29,0,13113428514378813214
29,0,12753175728561262366
29,0,10519407905571540766
29,0,8141507371039395614
29,0,10231177598407741214
29,0,8429737781819281182
29,0,6772413119483809566
29,0,8717968158516252446
29,0,10807638386689904414
29,0,12464963187001200414
29,0,12248799200980438814
30,0,5259078464861896704
30,0,3313523425838104576
30,0,4970848088710449152
30,0,4754675306596796416
30,0,2953235455648663552
30,0,2737062673534880768
30,0,2376774703345241600
30,0,4466444930445152000
30,0,2088544327193562880
30,0,4178214554293473152
30,0,6123769593317543808
30,0,8213439820419551104
30,0,6411999969739788160
30,0,6772287939933622144
30,0,8717842978966065024
30,0,8501670197926023040
30,0,10735455613638659968
30,0,10519282968963829632
30,0,12753068452859072384
30,0,12536913262931332992
30,0,12176634088834715520
31,0,5259078464861896704
31,0,7636979068113780736
31,0,5547308841080979456
31,0,7348748692029702144
31,0,9582534107239022592
31,0,11383973966777155584
31,0,11600147298646753280
31,0,9366362982982615040
31,0,9006075017087942656
31,0,11095745246335336448
31,0,10735457551023603712
31,0,8789902649438502912
31,0,6988462799564046336
31,0,6772290017467039744
31,0,8429614680347770880
31,0,10519284907984551936
31,0,12753070391879794688
31,0,12536915201952055296
31,0,12176636027855437824
32,0,5259078464861896704
32,0,5042905682748375040
32,0,7276691097924272128
32,0,9078130948906024960
32,0,11311916366229274624
32,0,9366361876961034240
32,0,7564922030307803136
32,0,9942822633626533888
32,0,11888377689830457344
32,0,13978050115953623040
32,0,11600430987678711808
32,0,13690102314290249728
32,0,13329955081588965376
32,0,11096240035157377024
32,0,12753564972907626496
32,0,12537409782979887104
32,0,12177130608883269632
33,0,5259078464861896704
33,0,3025293049686392832
33,0,935622822586483712
33,0,2737062673534682120
33,0,647392446434772488
33,0,2448832297382970892
33,0,2088544327193331468
33,0,4178214554293241740
33,0,6123769593317312396
33,0,6484057563509049228
33,0,8429612602537297804
33,0,8213439820960384908
33,0,10447225236404586380
33,0,12248665156072261516
34,0,5259078464861896704
34,0,7636979068113780736
34,0,5547308841080979456
34,0,7348748692029702144
34,0,4970848088811634688
34,0,6772287939759964160
34,0,6411999969578713088
34,0,8789900572834529280
34,0,6988460722960072704
34,0,9078130950076760064
34,0,10735455615096586240
34,0,8501670337359773696
34,0,8141382367707004928
34,0,10231052595075350528
34,0,10447225411548872704
34,0,12248665331216547840
35,0,5259078464861896704
35,0,7636979068113780736
35,0,9870764483356655616
35,0,11960434727636434944
35,0,11600148956470050816
35,0,13978050659233300480
35,0,13618044164020371456
35,0,13402012119394942976
35,0,11312412261039210496
35,0,9078627395619258368
35,0,6700726794515120128
35,0,7061014764713148416
35,0,7277187546843709440
35,0,9655088150128885760
35,0,7853648307770621952
35,0,5908093268880785408
35,0,3818423041781923840
35,0,5619862892730130432
35,0,3530192665630744576
35,0,3314019883516964864
35,0,936119280265345024
35,0,2737559131213543432
35,0,4683114170237598216
35,0,4466941388123879944
35,0,4106653417934273032
35,0,2161098378910235144
35,0,359658527962036872
35,0,719946498151676554
35,0,2377271161024019086
35,0,143485745848253326
36,0,5259078464861896704
36,0,7060518315810357248
36,0,9006073354851188736
36,0,8789900574884888576
36,0,6411999972707008512
36,0,6195827190597419008
36,0,8429612605775282176
36,0,8213439824198369280
36,0,10447225239642570752
36,0,12248665159310245888
37,0,5259078464861896704
37,0,3025293049686392832
37,0,3241465831800177664
37,0,5042905682748378112
37,0,6700230345620851712
37,0,8789900572729150464
37,0,11023685988978658304
37,0,12825126114804763648
37,0,13041316489104591872
37,0,10807566258300914688
37,0,9006126544791669760
37,0,9366414517128793088
37,0,7276744294323850240
37,0,7060571512243620864
37,0,4682670909008776192
37,0,2448885493833075712
37,0,4394440532857130240
37,0,6195880383805361408
37,0,6412053165921242368
37,0,8213493016873635072
37,0,8429665799255854336
37,0,10231105650740923648
37,0,12176660724124716288
38,0,5259078464861896704
38,0,3025293049686392832
38,0,4970848088710448128
38,0,2737062673534813184
38,0,2376774703345174016
38,0,4178214554293372672
38,0,6123769593317443328
38,0,8213439820419450624
38,0,8429612602801669888
38,0,10231052454286739200
38,0,12176607527670531840
39,0,5259078464861896704
39,0,3313523425838104576
39,0,935622822586484736
39,0,2737062673534683144
39,0,647392446434773512
39,0,2448832297382971916
39,0,2088544327193332492
39,0,4178214554293242764
39,0,4394387336407042956
39,0,6195827187355274124
39,0,8141382226381425548
39,0,10519282829901482892
39,0,8717843047672761228
39,0,7060518385874160524
39,0,6700230415701298060
39,0,5042905752837344140
39,0,2953235525737565068
39,0,4754675376685764492
39,0,6412000039558172556
39,0,8501670266662277004
39,0,10735455682374913932
39,0,11095743790003507084
39,0,12753068727753756556
39,0,12536913537826017164
39,0,10159021730667417484
39,0,12248691992127065996
40,0,5259078464861896704
40,0,3313523425838104576
40,0,2953235455648466944
40,0,5042905682748378112
40,0,4682617712558869504
40,0,6484057563507133440
40,0,6700230345625111552
40,0,8501670196581698560
40,0,6123769593866947584
40,0,8213439820968954880
40,0,10447225236413156352
40,0,12248665156080831488
41,0,5259078464861896704
41,0,7348748691962068992
41,0,9006073354867965952
41,0,6772287941839683584
41,0,4970848090899873792
41,0,2737062675724238848
41,0,935622824776040960
41,0,3313523428027662856
41,0,3529696210141448712
41,0,5907596813393074696
41,0,5547308843204483592
41,0,7636979070304918024
41,0,9582534109396081160
41,0,11672204345085925896
41,0,11888378226711337480
41,0,13978050652834503176
41,0,13618044157621574152
41,0,11384399479934163464
41,0,9294729802590067208
41,0,7060944391709268488
41,0,4683043788474423816
41,0,6484483639422687752
41,0,8141808302299224584
41,0,10231478529667570184
41,0,8430038713079110152
41,0,10807939316867602952
41,0,13041724869482322440
41,0,12825587271740627464
41,0,12465316893737032200
41,0,12249152907716270600
42,0,5259078464861896704
42,0,3025293049686392832
42,0,4970848088710448128
42,0,7060518315810489344
42,0,6700230345637626880
42,0,8501670196594213888
42,0,10735455612306850816
42,0,12825125976845714432
42,0,13041316351145542656
42,0,13401639505707271168
42,0,11312039647351538688
42,0,11672328167296992256
42,0,9294428663556998144
42,0,11095868518800163840
42,0,8717968190426448896
42,0,10519408042448389120
42,0,8141507507916243968
42,0,10231177735284589568
42,0,12464963184820093952
42,0,12248799198799332352
43,0,5259078464861896704
43,0,3313523425838104576
43,0,3529696207951890432
43,0,5619366435051804672
43,0,3817926584104130560
43,0,5907596811204048896
43,0,7564921474077440000
43,0,7348748692030765056
43,0,9294303731088373760
43,0,9654591705572980736
43,0,7853151863214716928
43,0,9942822090448844800
43,0,11600146770501056512
43,0,11960435840202323968
43,0,13905993078249633792
43,0,13690101771112560640
43,0,13329954538411276288
43,0,11384469868131399680
43,0,9006569814635591680
43,0,7061014777759021056
43,0,4683114174524176384
43,0,6772784401624152064
43,0,8430109064504883200
43,0,10808009668293376000
43,0,8718339578632419328
43,0,10519779430654359552
43,0,12753564914549602304
43,0,12537409724621862912
43,0,10159517917463263232
43,0,12249188178922911744
44,1,5259078464861896704
44,1,7348748691962068992
44,1,7564921474109407232
44,1,9654591701276426240
44,1,11600146748890415104
44,1,13401587699350241280
44,1,13617830850208202752
44,1,13978259557886197760
44,1,11888870805762998272
44,1,9943317965762199552
44,1,7853647755842158592
44,1,5908092716952322048
44,1,3530192113701748736
44,1,3890480083891392512
44,1,1800809856791490560
45,1,5259078464861896704
45,1,3025293049686392832
45,1,3241465831800177664
45,1,5042905682748378112
45,1,6988460721772563456
45,1,8789900572737539072
45,1,8429612603621641216
45,1,10519282831258422272
45,1,10735455682091682816
45,1,12536895670478834688
45,1,12753077248685640704
45,1,11095770177999342592
45,1,13041325491901303808
45,1,11384036013401050112
45,1,13617821978332630016
45,1,11672407676796931072
45,1,13329733439180901376
46,0,5259078464861896704
46,0,3025293049686392832
46,0,4970848088710448128
46,0,7060518315810489344
46,0,6700230345637626880
46,0,8789900572745925632
46,0,6411999970568045568
46,0,8501670197672150016
46,0,6123769594957399040
46,0,8213439822059406336
46,0,10158994861351896064
46,0,12248665122811544576
47,0,5259078464861896704
47,0,7636979068113780736
47,0,9870764483356655616
47,0,11960434727636434944
47,0,9582536323408068608
47,0,9366363549884219392
47,0,11600148969354952704
47,0,13401589919814778880
47,0,11023759685307334656
47,0,9078204921161187328
47,0,6700304320057049088
47,0,4754749281041383424
47,0,4394461310851809280
47,0,6484131537951752192
47,0,4106230934704324608
47,0,6195901161804251136
47,0,8429686576982114304
47,0,8213513795405201408
47,0,10447299210849402880
47,0,12248739130517078016
48,0,5259078464861896704
48,0,7060518315810357248
48,0,4682617712575512576
48,0,3025293049703235584
48,0,935622822603326464
48,0,719450040489542664
48,0,359162070299902988
48,0,2160601921248101390
48,0,4394387336423867534
48,0,6195827187372098702
48,0,6411999969487979662
48,0,4178214554316407950
48,0,2376774703368225934
48,0,142989288192460174
49,1,5259078464861896704
49,1,5042905682748375040
49,1,3241465831800307712
49,1,3025293049686525952
49,1,647392446434905088
49,1,2448832297383103492
49,1,4106156960255446276
49,1,2160601921231408388
49,1,4394387336407174532
49,1,6772287939658829188
49,1,6411999969477578116
49,1,8789900572733394308
49,1,11023685988982902148
49,1,11383974234050448772
49,1,9294304556706352516
49,1,9654592531190959492
49,1,7276691936529272196
49,1,9078131787511025028
49,1,6988461562558598532
49,1,4754676147399609732
49,1,2665005920299765124
49,1,1007681257427423108
49,1,1223854039541206924
49,1,1584142009730846620
49,1,1800314791844630460
50,1,5259078464861896704
50,1,5042905682748375040
50,1,2665005079496884224
50,1,4466444930445083136
50,1,2376774703345205760
50,1,4754675306596827904
50,1,6700230345620947712
50,1,9078130948880958208
50,1,7276691100080243456
50,1,5619366437241455360
50,1,3529696210142069504
50,1,1584141171118019328
50,1,1800313953231803168
51,0,5259078464861896704
51,0,3313523425838104576
51,0,5547308841013872640
51,0,7636979068114307072
51,0,7853151850295199744
51,0,9942822077529327616
51,0,11888377133733251072
51,0,11672206550642722816
51,0,11311919679964710912
51,0,13113360080668723200
51,0,11023725037940901888
51,0,13401625916070430720
51,0,13617869066928392192
51,0,13978297774606387200
52,0,5259078464861896704
52,0,7348748691962068992
52,0,5547308841047425024
52,0,7925209444299571200
52,0,5835539217333878784
52,0,7636979068283125760
52,0,9582534107374288896
52,0,9366361333850439680
52,0,9006073367955767296
52,0,7060518331079196672
52,0,6700230360906334208
52,0,6484057578800939008
52,0,4106156975553511424
52,0,6195827202653437952
52,0,8429612617831301120
52,0,8213439836254388224
52,0,10158994875546877952
52,0,12248665137006526464
53,0,5259078464861896704
53,0,7348748691962068992
53,0,9294303731019677696
53,0,7060518320138878976
53,0,8717842983027998720
53,0,10807513211201650688
53,0,12753068387664658432
53,0,12536913197736919040
53,0,12176634023640301568
54,0,5259078464861896704
54,0,3025293049686392832
54,0,2665005079496754176
54,0,4466444930444953088
54,0,4106156960255346176
54,0,6484057563506984448
54,0,8429612602535233024
54,0,10231052454020302336
54,0,10447225270493824512
54,0,12248665190161499648
55,0,5259078464861896704
55,0,3025293049686392832
55,0,3241465831800177664
55,0,5042905682748378112
55,0,4682617712558869504
55,0,7060518315810556928
55,0,7276691097941117952
55,0,9654591701226294272
55,0,9870764491930012672
55,0,11672204360058080256
55,0,13329530122442050560
55,0,13113427709072444416
55,0,11023792666344623104
55,0,12825232792170728448
55,0,10735580157256862720
55,0,12537020145644014592
55,0,10447358714637126656
55,0,12248798634304801792
56,0,5259078464861896704
56,0,3025293049686392832
56,0,935622822586483712
56,0,719450040472699912
56,0,2376774703345042444
56,0,2737062673534682380
56,0,4970848088710448908
56,0,7060518315810490124
56,0,9006073354851321612
56,0,7348748694126462732
56,0,9294303733184071436
56,0,11672204340730660620
56,0,11888378222356072204
56,0,13978050648479237900
56,0,13618044153266308876
56,0,13402012108640880396
56,0,13041794507195418380
56,0,10808044276391741196
56,0,8718374186730784524
56,0,6484588772628760332
56,0,4394918545533044492
56,0,6196358396481275660
56,0,8430143811659138828
56,0,8213971030082225932
56,0,10159526069374715660
56,0,12249196330834364172
57,0,5259078464861896704
57,0,3313523425838104576
57,0,1223853198738196480
57,0,3025293049686394896
57,0,935622822586485776
57,0,719450040472701976
57,0,2376774703345044508
57,0,142989288169278748
57,0,2088544327193333021
57,0,4466444930444955037
57,0,6123769593317330333
57,0,8213439820419337629
57,0,8429612602801556893
57,0,10231052454286626205
57,0,10447225270760148381
57,0,12248665190427823517
58,0,5259078464861896704
58,0,7348748691962068992
58,0,9294303731019677696
58,0,7060518320138878976
58,0,4970848093055746048
58,0,6772287944004075520
58,0,6411999973822824448
58,0,6195827191713234944
58,0,4106156964615421952
58,0,2448832301743095808
58,0,4394387340767150336
58,0,4754675310956822784
58,0,2665005083856978176
58,0,1007680420984636160
58,0,647392450794996488
58,0,431219668681212684
58,0,2088544331553555214
58,0,142989292529501070
59,0,5259078464861896704
59,0,7348748691962068992
59,0,5547308841047425024
59,0,7925209444299571200
59,0,9582534107306131456
59,0,9366361333782282240
59,0,6988460734825627648
59,0,4754675319666638848
59,0,6411999982539046912
59,0,6195827200429457408
59,0,4106156973331644416
59,0,2160601934307606528
59,0,2376774716421390464
59,0,142989301245624704
59,0,359162083359408513
59,0,2737062686611030403
59,0,2953235468724814723
59,0,1295910805852473219
59,0,3241465844876527507
59,0,5042905695824727955
59,0,6700230358697201555
59,0,4466444943529824147
60,0,5259078464861896704
60,0,7348748691962068992
60,0,9294303731019677696
60,0,9654591705504284672
60,0,9870764496208003072
60,0,11960434740487782400
60,0,13905991978535092224
60,0,11672488038336036864
60,0,13329813800720007168
60,0,13113711387350401024
60,0,12753458601532850176
60,0,10519690778543128576
60,0,10735863629376389120
60,0,12537303617763540992
60,0,12177024443666923520
61,0,5259078464861896704
61,0,7636979068113780736
61,0,7276691097991249920
61,0,5619366435152461824
61,0,7853151850328752128
61,0,9654591701411168256
61,0,9870764492114886656
61,0,11672204360242954240
61,0,9294304856502960128
61,0,7060519445622161408
61,0,9006074484662992896
61,0,11095744713910386688
61,0,12753069651660636160
61,0,10519301828670914560
61,0,10735474679504175104
61,0,12536914667891326976
61,0,12176635493794709504
